time,username,tweet,company,sentiment_of_tweet,confidence_of_sentiment,date
1485847664,hvinod24,"RT @GoodReturnsIN: @TCS , Infosys #shares Slump On Reports Of H1 B Visa Holders Salary Hike
https://t.co/a9HdupLuxi @Infosys",NULL,NULL,NULL,Tue Jan 31 07:27:23 +0000 2017
1485847682,richardcmcbride,"H1-B visa effect: Infosys, TCS, Wipro tank up to 5% https://t.co/fYH62fMKxY",NULL,NULL,NULL,Tue Jan 31 07:27:41 +0000 2017
1485847703,FaisalShoeb,"RT @waglenikhil: Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/EHKMEgizfS",NULL,NULL,NULL,Tue Jan 31 07:28:01 +0000 2017
1485847735,TickTickNews,"TCS, Infosys Shares Slump On Reports Of H1 B Visa Holders Salary Hike https://t.co/k2NrBzygUi https://t.co/bLLLI0G1E7",NULL,NULL,NULL,Tue Jan 31 07:28:33 +0000 2017
1485847751,aravindramesh,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:28:49 +0000 2017
1485847797,AdvocateIndian,"Infosys, TCS Bleed As H-1B Bill Proposes Minimum Pay Be Doubled:

https://t.co/9VJriSquUh",NULL,NULL,NULL,Tue Jan 31 07:29:36 +0000 2017
1485847822,TataMotors,"The Tata Starbus City offers Zero Fatigue, Eco-Friendly City Smart Transportation. Visit https://t.co/RKjcGRIdKa fo… https://t.co/cvNP8kvQAu",NULL,NULL,NULL,Tue Jan 31 07:30:01 +0000 2017
1485847843,autohippie,"RT TataMotors: The Tata Starbus City offers Zero Fatigue, Eco-Friendly City Smart Transportation. Visit … https://t.co/hIEZAKumZq",NULL,NULL,NULL,Tue Jan 31 07:30:22 +0000 2017
1485847850,venky4charan,https://t.co/GcLKlKC4Ac,NULL,NULL,NULL,Tue Jan 31 07:30:26 +0000 2017
1485847852,praveennaidu228,"Setback for TCS, Infosys, Wipro, other IT companies? Donald Trump Govt introduces H-1B Bill https://t.co/97Os2LtFdy",NULL,NULL,NULL,Tue Jan 31 07:30:31 +0000 2017
1485847869,veda_vjaddict,"RT @waglenikhil: Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/EHKMEgizfS",NULL,NULL,NULL,Tue Jan 31 07:30:48 +0000 2017
1485847870,OrbView,"Setback for TCS, Infosys, Wipro, other IT companies? Donald Trump Govt introduces H-1B Bill https://t.co/3rj54N8GZs",NULL,NULL,NULL,Tue Jan 31 07:30:49 +0000 2017
1485847903,stockmarketpuls,"H1-B visa effect: Infosys, TCS, Wipro tank up to 5% https://t.co/iyPPoODpMm",NULL,NULL,NULL,Tue Jan 31 07:31:23 +0000 2017
1485847911,DanielleLea1993,RT @ChurchillRL: #WIN a #SpaBreak worth £100! RT this post and follow us to enter. Ends 31/01 Tcs and Cs apply. https://t.co/qLZlBMOJhr ?⏱?,NULL,NULL,NULL,Tue Jan 31 07:31:30 +0000 2017
1485847925,karnatakacom,"TCS, Infosys Shares Slump On Reports Of H1 B Visa Holders Salary Hike https://t.co/ou7iwl9Qaa
#Infosys Infosys #Shares @GoodReturnsIN",NULL,NULL,NULL,Tue Jan 31 07:31:44 +0000 2017
1485847939,venky4charan,https://t.co/GcLKlKC4Ac,NULL,NULL,NULL,Tue Jan 31 07:31:57 +0000 2017
1485847959,jvsk3,"RT @waglenikhil: Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/EHKMEgizfS",NULL,NULL,NULL,Tue Jan 31 07:32:17 +0000 2017
1485847983,News247247,"Infosys, TCS Shares Bleed As H-1B Bill Proposes Minimum Pay Be Doubled",NULL,NULL,NULL,Tue Jan 31 07:32:42 +0000 2017
1485847984,Nathealings,"Infosys, TCS Bleed As H-1B Bill Proposes Minimum Pay Be Doubled - NDTV https://t.co/FmqkXtAXRP via @NDTVProfit",NULL,NULL,NULL,Tue Jan 31 07:32:43 +0000 2017
1485847988,PSisodya,"H1-B visa effect: Infosys, TCS, Wipro tank up to 5% https://t.co/2FJVLlA6nX",NULL,NULL,NULL,Tue Jan 31 07:32:47 +0000 2017
1485848015,JhaSanjay,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:33:14 +0000 2017
1485848021,AnkitBhadauria,"@rishibagree Backup plan of IT sector Infy=GST, Wipro= CRM/DC/Cloud, TechM=Telco/DC/Cloud,TCS= Everywhere,HCL= ICT.… https://t.co/hHkwiBuYbB",NULL,NULL,NULL,Tue Jan 31 07:33:20 +0000 2017
1485848050,hellobymeli,RT @radiodisney: Today TCS announced their new album and an upcoming tour starting in April! https://t.co/rffyPqhyWb,NULL,NULL,NULL,Tue Jan 31 07:33:49 +0000 2017
1485848069,amolagnihotri,"Infosys, TCS Shares Bleed As H-1B Bill Proposes Minimum Pay Be Doubled https://t.co/ekLJXb4V39",NULL,NULL,NULL,Tue Jan 31 07:34:08 +0000 2017
1485848069,IndianCorpNews,"#Business #NDTV Infosys, TCS Shares Bleed As H-1B Bill Proposes Minimum Pay Be Doubled https://t.co/tiAdG22mKc",NULL,NULL,NULL,Tue Jan 31 07:34:08 +0000 2017
1485848084,suryanraju,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:34:23 +0000 2017
1485848097,3NovicesChennai,"#3Novices : H1-B visa effect: Infosys, TCS, Wipro tank up to 5% https://t.co/MEcbxYJWun Among top-tier Indian IT stocks, HCL Technologies …",NULL,NULL,NULL,Tue Jan 31 07:34:36 +0000 2017
1485848125,loys007,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:35:04 +0000 2017
1485848129,mahajansid,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:35:08 +0000 2017
1485848131,SAMI_hadyh,"RT @3NovicesChennai: #3Novices : H1-B visa effect: Infosys, TCS, Wipro tank up to 5% https://t.co/MEcbxYJWun Among top-tier Indian IT stock…",NULL,NULL,NULL,Tue Jan 31 07:35:10 +0000 2017
1485848133,megameetei,"Infosys, TCS Shares Bleed As H-1B Bill Proposes Minimum Pay Be Doubled https://t.co/9pLZLkYKmW",NULL,NULL,NULL,Tue Jan 31 07:35:12 +0000 2017
1485848138,vishalgaurav79,"Infosys, TCS Shares Bleed As H-1B Bill Proposes Minimum Pay Be Doubled https://t.co/AA778vFUvU",NULL,NULL,NULL,Tue Jan 31 07:35:17 +0000 2017
1485848143,ichaitutweets,Tcs? Or cts ? https://t.co/FFYxQnQVYL,NULL,NULL,NULL,Tue Jan 31 07:35:22 +0000 2017
1485848158,shahidskh1,"RT @waglenikhil: Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/EHKMEgizfS",NULL,NULL,NULL,Tue Jan 31 07:35:37 +0000 2017
1485848167,alisonbarker4,RT @ChurchillRL: How would you like to #WIN a spa break? RT this post and follow us to enter. Ends 31/01 Tcs and Cs apply. https://t.co/gEw…,NULL,NULL,NULL,Tue Jan 31 07:35:46 +0000 2017
1485848179,uday114,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:35:58 +0000 2017
1485848202,ttsand,RT @ChurchillRL: #WIN a #SpaBreak worth £100! RT this post and follow us to enter. Ends 31/01 Tcs and Cs apply. https://t.co/l3lLq1fglQ,NULL,NULL,NULL,Tue Jan 31 07:36:21 +0000 2017
1485848224,SN6485,"Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% .",NULL,NULL,NULL,Tue Jan 31 07:36:43 +0000 2017
1485848225,CzarVT,"so did operators know trump is coming ??? https://t.co/gY6Bmd1XO4

https://t.co/aWnm0ypmWI

https://t.co/6InUoiFYmk",NULL,NULL,NULL,Tue Jan 31 07:36:44 +0000 2017
1485848256,MyMotorWheels,#TataMotors reshuffles senior management for a leaner structure; Reduces number of management la… https://t.co/LtqG9oYn49 via @prasanthgupta,NULL,NULL,NULL,Tue Jan 31 07:37:15 +0000 2017
1485848265,Avijits73227639,"Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/IluQmcxBpM via @ndtv",NULL,NULL,NULL,Tue Jan 31 07:37:24 +0000 2017
1485848270,niraj_bhaai,"RT @scanman: Infosys, TCS fall 3-5%; H1-B bill proposes double minimum wage. ??⚔️?? https://t.co/K0RbsazgWL",NULL,NULL,NULL,Tue Jan 31 07:37:29 +0000 2017
1485848322,AWAKECYN,@AWAKEPEACH /TCS,NULL,NULL,NULL,Tue Jan 31 07:38:21 +0000 2017
1485848396,syaslife,RT @radiodisney: Today TCS announced their new album and an upcoming tour starting in April! https://t.co/rffyPqhyWb,NULL,NULL,NULL,Tue Jan 31 07:39:35 +0000 2017
1485848409,suryanraju,"RT @scanman: Infosys, TCS fall 3-5%; H1-B bill proposes double minimum wage. ??⚔️?? https://t.co/K0RbsazgWL",NULL,NULL,NULL,Tue Jan 31 07:39:48 +0000 2017
1485848429,gulamali123,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:40:08 +0000 2017
